"RaceNo","Date","Site","Cars","Len","Sfc","Miles","Cau","Speed","LC","Driver","Finish","Start","CarNumber","Make","Pts","Laps","Led","Status","Rating","Team"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"David Gilliland",31,35,"#38","Ford","13/0",395,0,"Running",44,"Front Row Motorsports"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"David Ragan",32,27,"#34","Ford","12/0",395,0,"Running",44.9,"Front Row Motorsports"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"Dave Blaney",33,33,"#36","Chevrolet","11/0",395,0,"Running",48.2,"Tommy Baldwin Racing"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"David Reutimann",34,37,"#10","Chevrolet","10/0",393,0,"Running",44,"Tommy Baldwin Racing"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"Ken Schrader",35,39,"#32","Ford","9/0",393,0,"Running",36.6,"FAS Lane Racing"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"Stephen Leicht",36,36,"#33","Chevrolet","8/0",390,0,"Running",35.1,"Circle Sport"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"David Stremme",37,31,"#30","Chevrolet","7/0",127,0,"brakes",31.2,"Inception Motorsports"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"Joe Nemechek",38,34,"#87","Toyota","0/0",90,0,"brakes",36.5,"NEMCO Motorsports"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"Scott Riggs",39,38,"#23","Chevrolet","5/0",78,0,"brakes",32.5,"R3 Motorsports"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"Mike Bliss",40,40,"#19","Toyota","0/0",70,0,"wheel bearing",29,"Tri-Star Motorsports"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"Michael McDowell",41,19,"#98","Ford","4/1",63,1,"brakes",35.2,"Phil Parsons Racing"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"Josh Wise",42,41,"#26","Ford","2/0",57,0,"brakes",24.9,"Front Row Motorsports"
26,2012-09-08,"Richmond",43,0.75,"P",300,6,100.019,17,"Reed Sorenson",43,43,"#91","Chevrolet","0/0",57,0,"power",24.9,"Tri-Star Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Brad Keselowski",1,13,"#2","Dodge","47/4",267,76,"Running",133.3,"Penske Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Jimmie Johnson",2,1,"#48","Chevrolet","44/2",267,172,"Running",144,"Hendrick Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Kasey Kahne",3,6,"#5","Chevrolet","41/0",267,0,"Running",121.2,"Hendrick Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Kyle Busch",4,21,"#18","Toyota","40/0",267,0,"Running",110.3,"Joe Gibbs Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Ryan Newman",5,20,"#39","Chevrolet","39/0",267,0,"Running",95.3,"Stewart-Haas Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Tony Stewart",6,29,"#14","Chevrolet","39/1",267,3,"Running",101.2,"Stewart-Haas Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Joey Logano",7,10,"#20","Toyota","37/0",267,0,"Running",109.1,"Joe Gibbs Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Dale Earnhardt Jr.",8,4,"#88","Chevrolet","36/0",267,0,"Running",91,"Hendrick Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Martin Truex Jr.",9,18,"#56","Toyota","35/0",267,0,"Running",85,"Michael Waltrip Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Clint Bowyer",10,9,"#15","Toyota","35/1",267,6,"Running",98.9,"Michael Waltrip Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Sam Hornish Jr.",11,16,"#22","Dodge","0/0",267,0,"Running",92.9,"Penske Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Kevin Harvick",12,35,"#29","Chevrolet","32/0",267,0,"Running",77.3,"Richard Childress Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Greg Biffle",13,22,"#16","Ford","31/0",267,0,"Running",81.1,"Roush Fenway Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Mark Martin",14,15,"#55","Toyota","30/0",267,0,"Running",89.7,"Michael Waltrip Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Paul Menard",15,11,"#27","Chevrolet","29/0",267,0,"Running",75.5,"Richard Childress Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Denny Hamlin",16,8,"#11","Toyota","29/1",267,1,"Running",91.9,"Joe Gibbs Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Aric Almirola",17,2,"#43","Ford","28/1",266,3,"Running",80.5,"Richard Petty Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Matt Kenseth",18,3,"#17","Ford","27/1",266,2,"Running",83.6,"Roush Fenway Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Carl Edwards",19,5,"#99","Ford","25/0",266,0,"Running",77.7,"Roush Fenway Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Trevor Bayne",20,14,"#21","Ford","0/0",266,0,"Running",63.7,"Wood Brothers Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Jamie McMurray",21,12,"#1","Chevrolet","24/1",266,1,"Running",66.1,"Earnhardt Ganassi Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"David Ragan",22,37,"#34","Ford","23/1",266,3,"Running",58.6,"Front Row Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Juan Pablo Montoya",23,28,"#42","Chevrolet","21/0",265,0,"Running",54.6,"Earnhardt Ganassi Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Jeff Burton",24,32,"#31","Chevrolet","20/0",265,0,"Running",58,"Richard Childress Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Danica Patrick",25,41,"#10","Chevrolet","0/0",265,0,"Running",49,"Stewart-Haas Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Bobby Labonte",26,23,"#47","Toyota","18/0",264,0,"Running",52.5,"JTG Daugherty Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Marcos Ambrose",27,17,"#9","Ford","17/0",263,0,"Running",57.7,"Richard Petty Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"David Gilliland",28,40,"#38","Ford","16/0",263,0,"Running",45.9,"Front Row Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Landon Cassill",29,26,"#83","Toyota","15/0",262,0,"Running",53,"BK Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"T.J. Bell",30,39,"#32","Ford","0/0",261,0,"Running",37.6,"FAS Lane Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Travis Kvapil",31,38,"#93","Toyota","13/0",259,0,"Running",37.1,"BK Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Kurt Busch",32,30,"#51","Chevrolet","12/0",245,0,"Running",59.4,"Phoenix Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Dave Blaney",33,42,"#36","Chevrolet","11/0",199,0,"engine",43.8,"Tommy Baldwin Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Regan Smith",34,7,"#78","Chevrolet","10/0",197,0,"engine",65.4,"Furniture Row Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Jeff Gordon",35,19,"#24","Chevrolet","9/0",190,0,"accident",88.9,"Hendrick Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Casey Mears",36,27,"#13","Ford","8/0",146,0,"accident",48.8,"Germain Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Cole Whitt",37,36,"#33","Chevrolet","0/0",70,0,"fuel pressure",31.2,"Circle Sport"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Josh Wise",38,43,"#26","Ford","6/0",66,0,"vibration",28.4,"Front Row Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"David Stremme",39,31,"#30","Toyota","5/0",60,0,"transmission",31.5,"Inception Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Joe Nemechek",40,33,"#87","Toyota","0/0",52,0,"vibration",29.8,"NEMCO Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Scott Speed",41,25,"#95","Ford","3/0",49,0,"suspension",36.6,"Leavine Family Racing"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Mike Bliss",42,34,"#19","Toyota","0/0",41,0,"brakes",28.5,"Tri-Star Motorsports"
27,2012-09-16,"Chicago",43,1.5,"P",401,4,143.363,16,"Michael McDowell",43,24,"#98","Ford","1/0",38,0,"rear gear",30.4,"Phil Parsons Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Denny Hamlin",1,32,"#11","Toyota","48/5",300,193,"Running",149.2,"Joe Gibbs Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Jimmie Johnson",2,20,"#48","Chevrolet","43/1",300,2,"Running",116.9,"Hendrick Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Jeff Gordon",3,1,"#24","Chevrolet","42/1",300,7,"Running",118.9,"Hendrick Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Clint Bowyer",4,12,"#15","Toyota","40/0",300,0,"Running",112.6,"Michael Waltrip Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Kasey Kahne",5,6,"#5","Chevrolet","40/1",300,1,"Running",114.3,"Hendrick Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Brad Keselowski",6,15,"#2","Dodge","39/1",300,4,"Running",97.4,"Penske Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Tony Stewart",7,3,"#14","Chevrolet","38/1",300,38,"Running",107.3,"Stewart-Haas Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Joey Logano",8,18,"#20","Toyota","36/0",300,0,"Running",87.5,"Joe Gibbs Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Brian Vickers",9,4,"#55","Toyota","36/1",300,5,"Running",90.8,"Michael Waltrip Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Ryan Newman",10,8,"#39","Chevrolet","34/0",300,0,"Running",97.4,"Stewart-Haas Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Kevin Harvick",11,16,"#29","Chevrolet","33/0",300,0,"Running",98.2,"Richard Childress Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Paul Menard",12,7,"#27","Chevrolet","32/0",300,0,"Running",88.9,"Richard Childress Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Dale Earnhardt Jr.",13,14,"#88","Chevrolet","31/0",300,0,"Running",82.3,"Hendrick Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Matt Kenseth",14,25,"#17","Ford","31/1",300,1,"Running",87.6,"Roush Fenway Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Jeff Burton",15,11,"#31","Chevrolet","29/0",300,0,"Running",79.3,"Richard Childress Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Regan Smith",16,22,"#78","Chevrolet","28/0",300,0,"Running",75.4,"Furniture Row Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Martin Truex Jr.",17,9,"#56","Toyota","27/0",300,0,"Running",89.6,"Michael Waltrip Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Greg Biffle",18,13,"#16","Ford","26/0",300,0,"Running",80.1,"Roush Fenway Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Carl Edwards",19,5,"#99","Ford","25/0",300,0,"Running",73.1,"Roush Fenway Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Bobby Labonte",20,17,"#47","Toyota","24/0",299,0,"Running",68.9,"JTG Daugherty Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Sam Hornish Jr.",21,10,"#22","Dodge","0/0",299,0,"Running",65.9,"Penske Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Juan Pablo Montoya",22,24,"#42","Chevrolet","22/0",299,0,"Running",63.5,"Earnhardt Ganassi Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Aric Almirola",23,19,"#43","Ford","21/0",298,0,"Running",65.6,"Richard Petty Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Marcos Ambrose",24,21,"#9","Ford","20/0",298,0,"Running",59.4,"Richard Petty Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Kurt Busch",25,23,"#51","Chevrolet","19/0",298,0,"Running",59.3,"Phoenix Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Jamie McMurray",26,29,"#1","Chevrolet","18/0",298,0,"Running",58.7,"Earnhardt Ganassi Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Landon Cassill",27,28,"#83","Toyota","17/0",298,0,"Running",53.6,"BK Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Kyle Busch",28,2,"#18","Toyota","17/1",298,48,"Running",94.5,"Joe Gibbs Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"David Ragan",29,26,"#34","Ford","15/0",297,0,"Running",52.5,"Front Row Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"David Reutimann",30,34,"#10","Chevrolet","14/0",296,0,"Running",47.6,"Tommy Baldwin Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Travis Kvapil",31,33,"#93","Toyota","13/0",296,0,"Running",49.9,"BK Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"David Gilliland",32,37,"#38","Ford","12/0",296,0,"Running",43.4,"Front Row Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Mike Olsen",33,42,"#32","Ford","11/0",289,0,"Running",34.8,"FAS Lane Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Stephen Leicht",34,39,"#33","Chevrolet","10/0",151,0,"brakes",32.7,"Circle Sport"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"David Stremme",35,43,"#30","Toyota","9/0",145,0,"transmission",37.2,"Inception Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Casey Mears",36,30,"#13","Ford","9/1",100,1,"vibration",45.3,"Germain Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Michael McDowell",37,31,"#98","Ford","7/0",97,0,"vibration",38.1,"Phil Parsons Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Scott Speed",38,27,"#95","Ford","6/0",88,0,"suspension",30.1,"Leavine Family Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Joe Nemechek",39,36,"#87","Toyota","0/0",78,0,"brakes",35.5,"NEMCO Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Tony Raines",40,41,"#36","Chevrolet","4/0",68,0,"rear gear",31.9,"Tommy Baldwin Racing"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"J.J. Yeley",41,40,"#37","Chevrolet","3/0",29,0,"brakes",29.9,"Max Q Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Reed Sorenson",42,35,"#91","Chevrolet","0/0",21,0,"brakes",30,"Tri-Star Motorsports"
28,2012-09-23,"Loudon",43,1.058,"P",317,4,116.81,17,"Kelly Bires",43,38,"#79","Ford","1/0",20,0,"brakes",27.8,"Go Green Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Brad Keselowski",1,10,"#2","Dodge","47/4",400,14,"Running",118.2,"Penske Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Jeff Gordon",2,7,"#24","Chevrolet","43/1",400,1,"Running",114.1,"Hendrick Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Mark Martin",3,26,"#55","Toyota","41/0",400,0,"Running",98.7,"Michael Waltrip Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Jimmie Johnson",4,11,"#48","Chevrolet","41/1",400,43,"Running",119.6,"Hendrick Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Carl Edwards",5,15,"#99","Ford","39/0",400,0,"Running",100.3,"Roush Fenway Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Martin Truex Jr.",6,3,"#56","Toyota","38/0",400,0,"Running",100.2,"Michael Waltrip Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Kyle Busch",7,5,"#18","Toyota","39/2",399,302,"Running",139.8,"Joe Gibbs Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Denny Hamlin",8,1,"#11","Toyota","37/1",399,39,"Running",119,"Joe Gibbs Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Clint Bowyer",9,2,"#15","Toyota","36/1",399,1,"Running",108.8,"Michael Waltrip Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Joey Logano",10,14,"#20","Toyota","34/0",399,0,"Running",83.6,"Joe Gibbs Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Dale Earnhardt Jr.",11,25,"#88","Chevrolet","33/0",398,0,"Running",85.4,"Hendrick Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Ricky Stenhouse Jr.",12,17,"#6","Ford","0/0",397,0,"Running",74.9,"Roush Fenway Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Kevin Harvick",13,13,"#29","Chevrolet","31/0",397,0,"Running",79.6,"Richard Childress Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Bobby Labonte",14,16,"#47","Toyota","30/0",397,0,"Running",77.7,"JTG Daugherty Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Kasey Kahne",15,9,"#5","Chevrolet","29/0",397,0,"Running",98,"Hendrick Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Greg Biffle",16,6,"#16","Ford","28/0",397,0,"Running",89.1,"Roush Fenway Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Regan Smith",17,18,"#78","Chevrolet","27/0",397,0,"Running",69.3,"Furniture Row Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Marcos Ambrose",18,27,"#9","Ford","26/0",397,0,"Running",64.6,"Richard Petty Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Aric Almirola",19,21,"#43","Ford","25/0",397,0,"Running",73.1,"Richard Petty Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Tony Stewart",20,24,"#14","Chevrolet","24/0",397,0,"Running",70.3,"Stewart-Haas Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Ryan Newman",21,8,"#39","Chevrolet","23/0",397,0,"Running",81,"Stewart-Haas Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Paul Menard",22,19,"#27","Chevrolet","22/0",396,0,"Running",65.3,"Richard Childress Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Kurt Busch",23,28,"#51","Chevrolet","21/0",395,0,"Running",63.9,"Phoenix Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Jamie McMurray",24,20,"#1","Chevrolet","20/0",394,0,"Running",66,"Earnhardt Ganassi Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Sam Hornish Jr.",25,4,"#22","Dodge","0/0",393,0,"Running",84.1,"Penske Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Juan Pablo Montoya",26,35,"#42","Chevrolet","18/0",393,0,"Running",52.5,"Earnhardt Ganassi Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Jeff Burton",27,39,"#31","Chevrolet","17/0",393,0,"Running",56.3,"Richard Childress Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Danica Patrick",28,38,"#10","Chevrolet","0/0",393,0,"Running",42,"Stewart-Haas Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Travis Kvapil",29,33,"#93","Toyota","15/0",392,0,"Running",49.9,"BK Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"David Ragan",30,31,"#34","Ford","14/0",392,0,"Running",45.5,"Front Row Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Casey Mears",31,30,"#13","Ford","13/0",391,0,"Running",42.5,"Germain Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"David Gilliland",32,42,"#38","Ford","12/0",391,0,"Running",52.1,"Front Row Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"T.J. Bell",33,41,"#32","Ford","0/0",390,0,"Running",36,"FAS Lane Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"J.J. Yeley",34,40,"#36","Chevrolet","10/0",388,0,"Running",38.3,"Tommy Baldwin Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Matt Kenseth",35,12,"#17","Ford","9/0",371,0,"Running",66.6,"Roush Fenway Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Landon Cassill",36,22,"#83","Toyota","8/0",354,0,"Running",43.1,"BK Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Josh Wise",37,23,"#26","Ford","7/0",92,0,"vibration",32.4,"Front Row Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Michael McDowell",38,32,"#98","Ford","6/0",51,0,"suspension",36.1,"Phil Parsons Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Joe Nemechek",39,37,"#87","Toyota","0/0",48,0,"electrical",31.4,"NEMCO Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Scott Speed",40,34,"#95","Ford","4/0",32,0,"suspension",34,"Leavine Family Racing"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Dave Blaney",41,43,"#37","Chevrolet","3/0",29,0,"overheating",32.2,"Max Q Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Scott Riggs",42,36,"#23","Chevrolet","2/0",26,0,"brakes",29.3,"R3 Motorsports"
29,2012-09-30,"Dover",43,1,"P",400,5,125.076,11,"Reed Sorenson",43,29,"#91","Toyota","0/0",18,0,"brakes",28.6,"Tri-Star Motorsports"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Matt Kenseth",1,15,"#17","Ford","47/4",189,33,"Running",122.1,"Roush Fenway Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Jeff Gordon",2,6,"#24","Chevrolet","43/1",189,7,"Running",106.8,"Hendrick Motorsports"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Kyle Busch",3,13,"#18","Toyota","42/1",189,6,"Running",91.6,"Joe Gibbs Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"David Ragan",4,25,"#34","Ford","41/1",189,1,"Running",69.5,"Front Row Motorsports"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Regan Smith",5,28,"#78","Chevrolet","39/0",189,0,"Running",88.6,"Furniture Row Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Greg Biffle",6,5,"#16","Ford","39/1",189,16,"Running",111,"Roush Fenway Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Brad Keselowski",7,22,"#2","Dodge","37/0",189,0,"Running",81.5,"Penske Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Travis Kvapil",8,36,"#93","Toyota","37/1",189,3,"Running",82.6,"BK Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Ryan Newman",9,2,"#39","Chevrolet","35/0",189,0,"Running",68.1,"Stewart-Haas Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Jeff Burton",10,26,"#31","Chevrolet","35/1",189,3,"Running",101.5,"Richard Childress Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Kevin Harvick",11,21,"#29","Chevrolet","34/1",189,12,"Running",111.7,"Richard Childress Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Kasey Kahne",12,1,"#5","Chevrolet","33/1",189,9,"Running",83.6,"Hendrick Motorsports"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Martin Truex Jr.",13,9,"#56","Toyota","31/0",189,0,"Running",74.3,"Michael Waltrip Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Denny Hamlin",14,23,"#11","Toyota","30/0",189,0,"Running",56.8,"Joe Gibbs Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"David Gilliland",15,32,"#38","Ford","29/0",189,0,"Running",56.8,"Front Row Motorsports"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Terry Labonte",16,31,"#32","Ford","28/0",189,0,"Running",60.2,"FAS Lane Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Jimmie Johnson",17,17,"#48","Chevrolet","28/1",189,11,"Running",71.3,"Hendrick Motorsports"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Bobby Labonte",18,40,"#47","Toyota","26/0",189,0,"Running",62.5,"JTG Daugherty Racing"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Aric Almirola",19,18,"#43","Ford","25/0",189,0,"Running",85.6,"Richard Petty Motorsports"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Dale Earnhardt Jr.",20,12,"#88","Chevrolet","25/1",189,18,"Running",83.3,"Hendrick Motorsports"
30,2012-10-07,"Talladega",43,2.66,"P",503,5,171.194,54,"Trevor Bayne",21,8,"#21","Ford","0/0",189,5,"Running",74.9,"Wood Brothers Racing"
